====== GPT-2 Fine-Tuning Log ======

Step	Epoch	Metrics
5460	3.681726230613621	{'loss': 2.5061, 'grad_norm': 8.165271759033203, 'learning_rate': 2.6378961564396493e-06, 'epoch': 3.681726230613621}
5470	3.688469318948078	{'loss': 2.5081, 'grad_norm': 8.278039932250977, 'learning_rate': 2.624409979770735e-06, 'epoch': 3.688469318948078}
5480	3.6952124072825354	{'loss': 2.4713, 'grad_norm': 8.046753883361816, 'learning_rate': 2.610923803101821e-06, 'epoch': 3.6952124072825354}
5490	3.7019554956169927	{'loss': 2.4274, 'grad_norm': 9.549205780029297, 'learning_rate': 2.5974376264329065e-06, 'epoch': 3.7019554956169927}
5500	3.70869858395145	{'loss': 2.6574, 'grad_norm': 10.579389572143555, 'learning_rate': 2.583951449763992e-06, 'epoch': 3.70869858395145}
5510	3.715441672285907	{'loss': 2.5927, 'grad_norm': 8.002192497253418, 'learning_rate': 2.570465273095078e-06, 'epoch': 3.715441672285907}
5520	3.722184760620364	{'loss': 2.4472, 'grad_norm': 9.244914054870605, 'learning_rate': 2.5569790964261633e-06, 'epoch': 3.722184760620364}
5530	3.728927848954821	{'loss': 2.6082, 'grad_norm': 9.521994590759277, 'learning_rate': 2.543492919757249e-06, 'epoch': 3.728927848954821}
5540	3.7356709372892785	{'loss': 2.4618, 'grad_norm': 8.93997573852539, 'learning_rate': 2.5300067430883344e-06, 'epoch': 3.7356709372892785}
5550	3.7424140256237357	{'loss': 2.6209, 'grad_norm': 7.948454856872559, 'learning_rate': 2.5165205664194205e-06, 'epoch': 3.7424140256237357}
5560	3.749157113958193	{'loss': 2.4409, 'grad_norm': 9.292733192443848, 'learning_rate': 2.503034389750506e-06, 'epoch': 3.749157113958193}
5570	3.7559002022926498	{'loss': 2.6199, 'grad_norm': 11.516487121582031, 'learning_rate': 2.4895482130815916e-06, 'epoch': 3.7559002022926498}
5580	3.762643290627107	{'loss': 2.6235, 'grad_norm': 9.789942741394043, 'learning_rate': 2.4760620364126772e-06, 'epoch': 3.762643290627107}
5590	3.7693863789615643	{'loss': 2.4765, 'grad_norm': 7.646045207977295, 'learning_rate': 2.462575859743763e-06, 'epoch': 3.7693863789615643}
5600	3.7761294672960215	{'loss': 2.5219, 'grad_norm': 9.26234245300293, 'learning_rate': 2.4490896830748484e-06, 'epoch': 3.7761294672960215}
5610	3.7828725556304788	{'loss': 2.6016, 'grad_norm': 9.038305282592773, 'learning_rate': 2.435603506405934e-06, 'epoch': 3.7828725556304788}
5620	3.789615643964936	{'loss': 2.5328, 'grad_norm': 7.899860858917236, 'learning_rate': 2.42211732973702e-06, 'epoch': 3.789615643964936}
5630	3.7963587322993932	{'loss': 2.4099, 'grad_norm': 8.28486156463623, 'learning_rate': 2.408631153068105e-06, 'epoch': 3.7963587322993932}
5640	3.8031018206338505	{'loss': 2.4566, 'grad_norm': 7.974762439727783, 'learning_rate': 2.3951449763991912e-06, 'epoch': 3.8031018206338505}
5650	3.8098449089683077	{'loss': 2.6251, 'grad_norm': 8.222443580627441, 'learning_rate': 2.381658799730277e-06, 'epoch': 3.8098449089683077}
5660	3.8165879973027645	{'loss': 2.4731, 'grad_norm': 7.709425926208496, 'learning_rate': 2.3681726230613624e-06, 'epoch': 3.8165879973027645}
5670	3.823331085637222	{'loss': 2.585, 'grad_norm': 7.789922714233398, 'learning_rate': 2.354686446392448e-06, 'epoch': 3.823331085637222}
5680	3.830074173971679	{'loss': 2.4237, 'grad_norm': 8.9201078414917, 'learning_rate': 2.3412002697235336e-06, 'epoch': 3.830074173971679}
5690	3.8368172623061363	{'loss': 2.4712, 'grad_norm': 9.863354682922363, 'learning_rate': 2.327714093054619e-06, 'epoch': 3.8368172623061363}
5700	3.8435603506405935	{'loss': 2.5418, 'grad_norm': 8.836284637451172, 'learning_rate': 2.3142279163857048e-06, 'epoch': 3.8435603506405935}
5710	3.8503034389750503	{'loss': 2.6018, 'grad_norm': 9.173245429992676, 'learning_rate': 2.3007417397167904e-06, 'epoch': 3.8503034389750503}
5720	3.8570465273095076	{'loss': 2.4539, 'grad_norm': 8.848122596740723, 'learning_rate': 2.287255563047876e-06, 'epoch': 3.8570465273095076}
5730	3.863789615643965	{'loss': 2.6705, 'grad_norm': 9.097030639648438, 'learning_rate': 2.2737693863789615e-06, 'epoch': 3.863789615643965}
5740	3.870532703978422	{'loss': 2.4676, 'grad_norm': 8.594207763671875, 'learning_rate': 2.2602832097100476e-06, 'epoch': 3.870532703978422}
5750	3.8772757923128793	{'loss': 2.4753, 'grad_norm': 8.925436973571777, 'learning_rate': 2.2467970330411327e-06, 'epoch': 3.8772757923128793}
5760	3.8840188806473366	{'loss': 2.4389, 'grad_norm': 7.995068073272705, 'learning_rate': 2.2333108563722187e-06, 'epoch': 3.8840188806473366}
5770	3.890761968981794	{'loss': 2.5444, 'grad_norm': 7.792924404144287, 'learning_rate': 2.2198246797033043e-06, 'epoch': 3.890761968981794}
5780	3.897505057316251	{'loss': 2.4319, 'grad_norm': 7.5162763595581055, 'learning_rate': 2.20633850303439e-06, 'epoch': 3.897505057316251}
5790	3.904248145650708	{'loss': 2.4754, 'grad_norm': 8.940238952636719, 'learning_rate': 2.1928523263654755e-06, 'epoch': 3.904248145650708}
5800	3.910991233985165	{'loss': 2.5332, 'grad_norm': 8.334035873413086, 'learning_rate': 2.179366149696561e-06, 'epoch': 3.910991233985165}
5810	3.9177343223196224	{'loss': 2.6026, 'grad_norm': 9.168533325195312, 'learning_rate': 2.165879973027647e-06, 'epoch': 3.9177343223196224}
5820	3.9244774106540796	{'loss': 2.5798, 'grad_norm': 8.374347686767578, 'learning_rate': 2.1523937963587323e-06, 'epoch': 3.9244774106540796}
5830	3.931220498988537	{'loss': 2.5415, 'grad_norm': 8.370926856994629, 'learning_rate': 2.1389076196898183e-06, 'epoch': 3.931220498988537}
5840	3.9379635873229937	{'loss': 2.6357, 'grad_norm': 10.12596321105957, 'learning_rate': 2.125421443020904e-06, 'epoch': 3.9379635873229937}
5850	3.944706675657451	{'loss': 2.455, 'grad_norm': 8.877306938171387, 'learning_rate': 2.1119352663519895e-06, 'epoch': 3.944706675657451}
5860	3.951449763991908	{'loss': 2.52, 'grad_norm': 8.541565895080566, 'learning_rate': 2.098449089683075e-06, 'epoch': 3.951449763991908}
5870	3.9581928523263654	{'loss': 2.5112, 'grad_norm': 9.326696395874023, 'learning_rate': 2.0849629130141607e-06, 'epoch': 3.9581928523263654}
5880	3.9649359406608227	{'loss': 2.4988, 'grad_norm': 10.013288497924805, 'learning_rate': 2.0714767363452463e-06, 'epoch': 3.9649359406608227}
5890	3.97167902899528	{'loss': 2.6974, 'grad_norm': 9.390443801879883, 'learning_rate': 2.057990559676332e-06, 'epoch': 3.97167902899528}
5900	3.978422117329737	{'loss': 2.4997, 'grad_norm': 8.69190788269043, 'learning_rate': 2.0445043830074175e-06, 'epoch': 3.978422117329737}
5910	3.9851652056641944	{'loss': 2.6241, 'grad_norm': 8.658872604370117, 'learning_rate': 2.031018206338503e-06, 'epoch': 3.9851652056641944}
5920	3.9919082939986517	{'loss': 2.5311, 'grad_norm': 8.205277442932129, 'learning_rate': 2.0175320296695886e-06, 'epoch': 3.9919082939986517}
5930	3.9986513823331085	{'loss': 2.4356, 'grad_norm': 7.671185493469238, 'learning_rate': 2.0040458530006747e-06, 'epoch': 3.9986513823331085}
5940	4.005394470667566	{'loss': 2.5131, 'grad_norm': 8.338204383850098, 'learning_rate': 1.99055967633176e-06, 'epoch': 4.005394470667566}
5950	4.0121375590020225	{'loss': 2.5928, 'grad_norm': 9.530942916870117, 'learning_rate': 1.977073499662846e-06, 'epoch': 4.0121375590020225}
5960	4.01888064733648	{'loss': 2.4839, 'grad_norm': 9.212096214294434, 'learning_rate': 1.9635873229939314e-06, 'epoch': 4.01888064733648}
5970	4.025623735670937	{'loss': 2.4908, 'grad_norm': 9.00965404510498, 'learning_rate': 1.950101146325017e-06, 'epoch': 4.025623735670937}
5980	4.032366824005394	{'loss': 2.4594, 'grad_norm': 10.342161178588867, 'learning_rate': 1.9366149696561026e-06, 'epoch': 4.032366824005394}
5990	4.0391099123398515	{'loss': 2.5014, 'grad_norm': 8.378762245178223, 'learning_rate': 1.923128792987188e-06, 'epoch': 4.0391099123398515}
6000	4.045853000674309	{'loss': 2.438, 'grad_norm': 7.58933687210083, 'learning_rate': 1.909642616318274e-06, 'epoch': 4.045853000674309}
6010	4.052596089008766	{'loss': 2.4011, 'grad_norm': 9.8265380859375, 'learning_rate': 1.8961564396493596e-06, 'epoch': 4.052596089008766}
6020	4.059339177343223	{'loss': 2.3503, 'grad_norm': 8.843178749084473, 'learning_rate': 1.8826702629804452e-06, 'epoch': 4.059339177343223}
6030	4.0660822656776805	{'loss': 2.4032, 'grad_norm': 8.923669815063477, 'learning_rate': 1.8691840863115308e-06, 'epoch': 4.0660822656776805}
6040	4.072825354012138	{'loss': 2.4733, 'grad_norm': 7.677407264709473, 'learning_rate': 1.8556979096426164e-06, 'epoch': 4.072825354012138}
6050	4.079568442346595	{'loss': 2.646, 'grad_norm': 8.953526496887207, 'learning_rate': 1.8422117329737022e-06, 'epoch': 4.079568442346595}
6060	4.086311530681052	{'loss': 2.6301, 'grad_norm': 8.39389419555664, 'learning_rate': 1.8287255563047878e-06, 'epoch': 4.086311530681052}
6070	4.0930546190155095	{'loss': 2.4668, 'grad_norm': 8.619026184082031, 'learning_rate': 1.8152393796358734e-06, 'epoch': 4.0930546190155095}
6080	4.099797707349966	{'loss': 2.292, 'grad_norm': 8.056315422058105, 'learning_rate': 1.801753202966959e-06, 'epoch': 4.099797707349966}
6090	4.106540795684423	{'loss': 2.6034, 'grad_norm': 8.494169235229492, 'learning_rate': 1.7882670262980448e-06, 'epoch': 4.106540795684423}
6100	4.11328388401888	{'loss': 2.582, 'grad_norm': 11.559029579162598, 'learning_rate': 1.7747808496291301e-06, 'epoch': 4.11328388401888}
6110	4.120026972353338	{'loss': 2.5791, 'grad_norm': 10.176774024963379, 'learning_rate': 1.761294672960216e-06, 'epoch': 4.120026972353338}
6120	4.126770060687795	{'loss': 2.3883, 'grad_norm': 8.550352096557617, 'learning_rate': 1.7478084962913018e-06, 'epoch': 4.126770060687795}
6130	4.133513149022252	{'loss': 2.545, 'grad_norm': 10.20032024383545, 'learning_rate': 1.7343223196223871e-06, 'epoch': 4.133513149022252}
6140	4.140256237356709	{'loss': 2.5092, 'grad_norm': 8.469687461853027, 'learning_rate': 1.720836142953473e-06, 'epoch': 4.140256237356709}
6150	4.146999325691167	{'loss': 2.5071, 'grad_norm': 9.385250091552734, 'learning_rate': 1.7073499662845585e-06, 'epoch': 4.146999325691167}
6160	4.153742414025624	{'loss': 2.421, 'grad_norm': 8.794525146484375, 'learning_rate': 1.6938637896156441e-06, 'epoch': 4.153742414025624}
6170	4.160485502360081	{'loss': 2.4789, 'grad_norm': 9.974761009216309, 'learning_rate': 1.6803776129467297e-06, 'epoch': 4.160485502360081}
6180	4.167228590694538	{'loss': 2.4422, 'grad_norm': 7.684816360473633, 'learning_rate': 1.6668914362778155e-06, 'epoch': 4.167228590694538}
6190	4.173971679028996	{'loss': 2.4744, 'grad_norm': 7.630656719207764, 'learning_rate': 1.653405259608901e-06, 'epoch': 4.173971679028996}
6200	4.180714767363453	{'loss': 2.4469, 'grad_norm': 9.257948875427246, 'learning_rate': 1.6399190829399867e-06, 'epoch': 4.180714767363453}
6210	4.18745785569791	{'loss': 2.4663, 'grad_norm': 8.012410163879395, 'learning_rate': 1.6264329062710723e-06, 'epoch': 4.18745785569791}
6220	4.194200944032366	{'loss': 2.5098, 'grad_norm': 10.87222671508789, 'learning_rate': 1.6129467296021579e-06, 'epoch': 4.194200944032366}
6230	4.200944032366824	{'loss': 2.4393, 'grad_norm': 8.035879135131836, 'learning_rate': 1.5994605529332435e-06, 'epoch': 4.200944032366824}
6240	4.207687120701281	{'loss': 2.4894, 'grad_norm': 7.572047710418701, 'learning_rate': 1.5859743762643293e-06, 'epoch': 4.207687120701281}
6250	4.214430209035738	{'loss': 2.381, 'grad_norm': 9.527592658996582, 'learning_rate': 1.5724881995954147e-06, 'epoch': 4.214430209035738}
6260	4.221173297370195	{'loss': 2.5432, 'grad_norm': 9.006241798400879, 'learning_rate': 1.5590020229265005e-06, 'epoch': 4.221173297370195}
6270	4.227916385704653	{'loss': 2.4784, 'grad_norm': 8.66506290435791, 'learning_rate': 1.545515846257586e-06, 'epoch': 4.227916385704653}
6280	4.23465947403911	{'loss': 2.5022, 'grad_norm': 8.426020622253418, 'learning_rate': 1.5320296695886717e-06, 'epoch': 4.23465947403911}
6290	4.241402562373567	{'loss': 2.4414, 'grad_norm': 8.082620620727539, 'learning_rate': 1.5185434929197572e-06, 'epoch': 4.241402562373567}
6300	4.248145650708024	{'loss': 2.506, 'grad_norm': 8.656949043273926, 'learning_rate': 1.505057316250843e-06, 'epoch': 4.248145650708024}
6310	4.254888739042482	{'loss': 2.5314, 'grad_norm': 10.44100570678711, 'learning_rate': 1.4915711395819284e-06, 'epoch': 4.254888739042482}
6320	4.261631827376939	{'loss': 2.4894, 'grad_norm': 8.429769515991211, 'learning_rate': 1.4780849629130142e-06, 'epoch': 4.261631827376939}
6330	4.268374915711396	{'loss': 2.4089, 'grad_norm': 8.887003898620605, 'learning_rate': 1.4645987862441e-06, 'epoch': 4.268374915711396}
6340	4.275118004045853	{'loss': 2.4196, 'grad_norm': 8.594324111938477, 'learning_rate': 1.4511126095751856e-06, 'epoch': 4.275118004045853}
6350	4.281861092380311	{'loss': 2.6207, 'grad_norm': 8.165238380432129, 'learning_rate': 1.4376264329062712e-06, 'epoch': 4.281861092380311}
6360	4.288604180714767	{'loss': 2.5131, 'grad_norm': 7.447807312011719, 'learning_rate': 1.4241402562373568e-06, 'epoch': 4.288604180714767}
6370	4.295347269049224	{'loss': 2.6493, 'grad_norm': 8.722599983215332, 'learning_rate': 1.4106540795684426e-06, 'epoch': 4.295347269049224}
6380	4.3020903573836815	{'loss': 2.4948, 'grad_norm': 8.334009170532227, 'learning_rate': 1.397167902899528e-06, 'epoch': 4.3020903573836815}
6390	4.308833445718139	{'loss': 2.5687, 'grad_norm': 9.39240550994873, 'learning_rate': 1.3836817262306138e-06, 'epoch': 4.308833445718139}
6400	4.315576534052596	{'loss': 2.4817, 'grad_norm': 8.290637016296387, 'learning_rate': 1.3701955495616994e-06, 'epoch': 4.315576534052596}
6410	4.322319622387053	{'loss': 2.5439, 'grad_norm': 8.619933128356934, 'learning_rate': 1.356709372892785e-06, 'epoch': 4.322319622387053}
6420	4.3290627107215105	{'loss': 2.5107, 'grad_norm': 7.756000995635986, 'learning_rate': 1.3432231962238706e-06, 'epoch': 4.3290627107215105}
6430	4.335805799055968	{'loss': 2.5614, 'grad_norm': 8.246448516845703, 'learning_rate': 1.3297370195549564e-06, 'epoch': 4.335805799055968}
6440	4.342548887390425	{'loss': 2.4919, 'grad_norm': 9.036093711853027, 'learning_rate': 1.3162508428860418e-06, 'epoch': 4.342548887390425}
6450	4.349291975724882	{'loss': 2.5611, 'grad_norm': 7.889451503753662, 'learning_rate': 1.3027646662171276e-06, 'epoch': 4.349291975724882}
6460	4.3560350640593395	{'loss': 2.5194, 'grad_norm': 9.037196159362793, 'learning_rate': 1.2892784895482134e-06, 'epoch': 4.3560350640593395}
6470	4.362778152393797	{'loss': 2.4935, 'grad_norm': 7.755494594573975, 'learning_rate': 1.2757923128792987e-06, 'epoch': 4.362778152393797}
6480	4.369521240728254	{'loss': 2.3379, 'grad_norm': 9.001297950744629, 'learning_rate': 1.2623061362103846e-06, 'epoch': 4.369521240728254}
6490	4.37626432906271	{'loss': 2.5353, 'grad_norm': 8.684839248657227, 'learning_rate': 1.24881995954147e-06, 'epoch': 4.37626432906271}
6500	4.383007417397168	{'loss': 2.5093, 'grad_norm': 7.3052287101745605, 'learning_rate': 1.2353337828725557e-06, 'epoch': 4.383007417397168}
6510	4.389750505731625	{'loss': 2.3427, 'grad_norm': 8.184954643249512, 'learning_rate': 1.2218476062036413e-06, 'epoch': 4.389750505731625}
6520	4.396493594066082	{'loss': 2.4155, 'grad_norm': 7.731350421905518, 'learning_rate': 1.2083614295347271e-06, 'epoch': 4.396493594066082}
6530	4.403236682400539	{'loss': 2.4794, 'grad_norm': 7.8185272216796875, 'learning_rate': 1.1948752528658127e-06, 'epoch': 4.403236682400539}
6540	4.409979770734997	{'loss': 2.5069, 'grad_norm': 8.179596900939941, 'learning_rate': 1.1813890761968983e-06, 'epoch': 4.409979770734997}
6550	4.416722859069454	{'loss': 2.4854, 'grad_norm': 9.035807609558105, 'learning_rate': 1.167902899527984e-06, 'epoch': 4.416722859069454}
6560	4.423465947403911	{'loss': 2.4372, 'grad_norm': 7.840161323547363, 'learning_rate': 1.1544167228590695e-06, 'epoch': 4.423465947403911}
6570	4.430209035738368	{'loss': 2.5407, 'grad_norm': 8.197807312011719, 'learning_rate': 1.140930546190155e-06, 'epoch': 4.430209035738368}
6580	4.436952124072826	{'loss': 2.6191, 'grad_norm': 9.922891616821289, 'learning_rate': 1.127444369521241e-06, 'epoch': 4.436952124072826}
6590	4.443695212407283	{'loss': 2.5394, 'grad_norm': 10.03331470489502, 'learning_rate': 1.1139581928523265e-06, 'epoch': 4.443695212407283}
6600	4.45043830074174	{'loss': 2.3515, 'grad_norm': 9.20064926147461, 'learning_rate': 1.100472016183412e-06, 'epoch': 4.45043830074174}
6610	4.457181389076197	{'loss': 2.5244, 'grad_norm': 8.086289405822754, 'learning_rate': 1.0869858395144977e-06, 'epoch': 4.457181389076197}
6620	4.463924477410654	{'loss': 2.5499, 'grad_norm': 7.277374744415283, 'learning_rate': 1.0734996628455833e-06, 'epoch': 4.463924477410654}
6630	4.470667565745111	{'loss': 2.484, 'grad_norm': 9.091827392578125, 'learning_rate': 1.0600134861766689e-06, 'epoch': 4.470667565745111}
6640	4.477410654079568	{'loss': 2.4483, 'grad_norm': 8.273557662963867, 'learning_rate': 1.0465273095077547e-06, 'epoch': 4.477410654079568}
6650	4.484153742414025	{'loss': 2.4994, 'grad_norm': 8.177923202514648, 'learning_rate': 1.0330411328388403e-06, 'epoch': 4.484153742414025}
6660	4.490896830748483	{'loss': 2.4756, 'grad_norm': 7.489083766937256, 'learning_rate': 1.019554956169926e-06, 'epoch': 4.490896830748483}
6670	4.49763991908294	{'loss': 2.4488, 'grad_norm': 9.708772659301758, 'learning_rate': 1.0060687795010117e-06, 'epoch': 4.49763991908294}
6680	4.504383007417397	{'loss': 2.4387, 'grad_norm': 8.313405990600586, 'learning_rate': 9.925826028320972e-07, 'epoch': 4.504383007417397}
6690	4.511126095751854	{'loss': 2.5589, 'grad_norm': 8.816651344299316, 'learning_rate': 9.790964261631828e-07, 'epoch': 4.511126095751854}
6700	4.517869184086312	{'loss': 2.4348, 'grad_norm': 8.181867599487305, 'learning_rate': 9.656102494942684e-07, 'epoch': 4.517869184086312}
6710	4.524612272420769	{'loss': 2.4701, 'grad_norm': 8.63212776184082, 'learning_rate': 9.52124072825354e-07, 'epoch': 4.524612272420769}
6720	4.531355360755226	{'loss': 2.4197, 'grad_norm': 7.622912406921387, 'learning_rate': 9.386378961564398e-07, 'epoch': 4.531355360755226}
6730	4.538098449089683	{'loss': 2.5258, 'grad_norm': 8.558150291442871, 'learning_rate': 9.251517194875253e-07, 'epoch': 4.538098449089683}
6740	4.544841537424141	{'loss': 2.621, 'grad_norm': 11.436320304870605, 'learning_rate': 9.116655428186109e-07, 'epoch': 4.544841537424141}
6750	4.551584625758597	{'loss': 2.5649, 'grad_norm': 9.241925239562988, 'learning_rate': 8.981793661496967e-07, 'epoch': 4.551584625758597}
6760	4.558327714093054	{'loss': 2.521, 'grad_norm': 8.295660972595215, 'learning_rate': 8.846931894807823e-07, 'epoch': 4.558327714093054}
6770	4.5650708024275115	{'loss': 2.4673, 'grad_norm': 7.87846040725708, 'learning_rate': 8.712070128118679e-07, 'epoch': 4.5650708024275115}
6780	4.571813890761969	{'loss': 2.3784, 'grad_norm': 7.610408782958984, 'learning_rate': 8.577208361429536e-07, 'epoch': 4.571813890761969}
6790	4.578556979096426	{'loss': 2.3896, 'grad_norm': 8.465587615966797, 'learning_rate': 8.442346594740392e-07, 'epoch': 4.578556979096426}
6800	4.585300067430883	{'loss': 2.591, 'grad_norm': 8.759594917297363, 'learning_rate': 8.307484828051249e-07, 'epoch': 4.585300067430883}
6810	4.5920431557653405	{'loss': 2.431, 'grad_norm': 7.666958332061768, 'learning_rate': 8.172623061362105e-07, 'epoch': 4.5920431557653405}
6820	4.598786244099798	{'loss': 2.6379, 'grad_norm': 9.555573463439941, 'learning_rate': 8.037761294672961e-07, 'epoch': 4.598786244099798}
6830	4.605529332434255	{'loss': 2.6766, 'grad_norm': 9.102808952331543, 'learning_rate': 7.902899527983818e-07, 'epoch': 4.605529332434255}
6840	4.612272420768712	{'loss': 2.4552, 'grad_norm': 7.9132490158081055, 'learning_rate': 7.768037761294674e-07, 'epoch': 4.612272420768712}
6850	4.6190155091031695	{'loss': 2.4049, 'grad_norm': 8.970688819885254, 'learning_rate': 7.633175994605529e-07, 'epoch': 4.6190155091031695}
6860	4.625758597437627	{'loss': 2.348, 'grad_norm': 8.652908325195312, 'learning_rate': 7.498314227916386e-07, 'epoch': 4.625758597437627}
6870	4.632501685772084	{'loss': 2.4547, 'grad_norm': 7.434375286102295, 'learning_rate': 7.363452461227242e-07, 'epoch': 4.632501685772084}
6880	4.63924477410654	{'loss': 2.3592, 'grad_norm': 7.68507719039917, 'learning_rate': 7.228590694538098e-07, 'epoch': 4.63924477410654}
6890	4.645987862440998	{'loss': 2.5359, 'grad_norm': 8.385528564453125, 'learning_rate': 7.093728927848955e-07, 'epoch': 4.645987862440998}
6900	4.652730950775455	{'loss': 2.5415, 'grad_norm': 7.628483295440674, 'learning_rate': 6.958867161159811e-07, 'epoch': 4.652730950775455}
6910	4.659474039109912	{'loss': 2.5239, 'grad_norm': 8.957359313964844, 'learning_rate': 6.824005394470667e-07, 'epoch': 4.659474039109912}
6920	4.666217127444369	{'loss': 2.4867, 'grad_norm': 8.447449684143066, 'learning_rate': 6.689143627781525e-07, 'epoch': 4.666217127444369}
6930	4.672960215778827	{'loss': 2.4825, 'grad_norm': 9.991683006286621, 'learning_rate': 6.554281861092381e-07, 'epoch': 4.672960215778827}
6940	4.679703304113284	{'loss': 2.5037, 'grad_norm': 8.74030876159668, 'learning_rate': 6.419420094403238e-07, 'epoch': 4.679703304113284}
6950	4.686446392447741	{'loss': 2.4129, 'grad_norm': 8.071245193481445, 'learning_rate': 6.284558327714094e-07, 'epoch': 4.686446392447741}
6960	4.693189480782198	{'loss': 2.5397, 'grad_norm': 8.330123901367188, 'learning_rate': 6.14969656102495e-07, 'epoch': 4.693189480782198}
6970	4.699932569116656	{'loss': 2.4758, 'grad_norm': 7.444144248962402, 'learning_rate': 6.014834794335806e-07, 'epoch': 4.699932569116656}
6980	4.706675657451113	{'loss': 2.4078, 'grad_norm': 8.285513877868652, 'learning_rate': 5.879973027646663e-07, 'epoch': 4.706675657451113}
6990	4.71341874578557	{'loss': 2.5143, 'grad_norm': 9.81583023071289, 'learning_rate': 5.74511126095752e-07, 'epoch': 4.71341874578557}
7000	4.720161834120027	{'loss': 2.5203, 'grad_norm': 6.976935863494873, 'learning_rate': 5.610249494268375e-07, 'epoch': 4.720161834120027}
7010	4.726904922454484	{'loss': 2.3893, 'grad_norm': 7.940070629119873, 'learning_rate': 5.475387727579232e-07, 'epoch': 4.726904922454484}
7020	4.733648010788942	{'loss': 2.465, 'grad_norm': 8.728428840637207, 'learning_rate': 5.340525960890089e-07, 'epoch': 4.733648010788942}
7030	4.740391099123398	{'loss': 2.6529, 'grad_norm': 8.388907432556152, 'learning_rate': 5.205664194200944e-07, 'epoch': 4.740391099123398}
7040	4.747134187457855	{'loss': 2.6519, 'grad_norm': 9.011480331420898, 'learning_rate': 5.0708024275118e-07, 'epoch': 4.747134187457855}
7050	4.753877275792313	{'loss': 2.5061, 'grad_norm': 8.49659252166748, 'learning_rate': 4.935940660822657e-07, 'epoch': 4.753877275792313}
7060	4.76062036412677	{'loss': 2.5957, 'grad_norm': 9.20278549194336, 'learning_rate': 4.801078894133513e-07, 'epoch': 4.76062036412677}
7070	4.767363452461227	{'loss': 2.3193, 'grad_norm': 7.736570835113525, 'learning_rate': 4.66621712744437e-07, 'epoch': 4.767363452461227}
7080	4.774106540795684	{'loss': 2.629, 'grad_norm': 8.387145042419434, 'learning_rate': 4.531355360755226e-07, 'epoch': 4.774106540795684}
7090	4.780849629130142	{'loss': 2.4683, 'grad_norm': 7.509371280670166, 'learning_rate': 4.3964935940660827e-07, 'epoch': 4.780849629130142}
7100	4.787592717464599	{'loss': 2.3728, 'grad_norm': 7.426312446594238, 'learning_rate': 4.261631827376939e-07, 'epoch': 4.787592717464599}
7110	4.794335805799056	{'loss': 2.5075, 'grad_norm': 10.951772689819336, 'learning_rate': 4.126770060687795e-07, 'epoch': 4.794335805799056}
7120	4.801078894133513	{'loss': 2.4087, 'grad_norm': 8.071993827819824, 'learning_rate': 3.9919082939986515e-07, 'epoch': 4.801078894133513}
7130	4.807821982467971	{'loss': 2.4874, 'grad_norm': 8.340916633605957, 'learning_rate': 3.8570465273095085e-07, 'epoch': 4.807821982467971}
7140	4.814565070802427	{'loss': 2.638, 'grad_norm': 8.647201538085938, 'learning_rate': 3.7221847606203644e-07, 'epoch': 4.814565070802427}
7150	4.821308159136885	{'loss': 2.544, 'grad_norm': 8.168684959411621, 'learning_rate': 3.587322993931221e-07, 'epoch': 4.821308159136885}
7160	4.8280512474713415	{'loss': 2.5185, 'grad_norm': 8.604440689086914, 'learning_rate': 3.4524612272420773e-07, 'epoch': 4.8280512474713415}
7170	4.834794335805799	{'loss': 2.7338, 'grad_norm': 8.093664169311523, 'learning_rate': 3.317599460552934e-07, 'epoch': 4.834794335805799}
7180	4.841537424140256	{'loss': 2.5943, 'grad_norm': 9.351747512817383, 'learning_rate': 3.1827376938637897e-07, 'epoch': 4.841537424140256}
7190	4.848280512474713	{'loss': 2.4242, 'grad_norm': 7.793179988861084, 'learning_rate': 3.047875927174646e-07, 'epoch': 4.848280512474713}
7200	4.8550236008091705	{'loss': 2.4245, 'grad_norm': 7.6569905281066895, 'learning_rate': 2.9130141604855026e-07, 'epoch': 4.8550236008091705}
7210	4.861766689143628	{'loss': 2.4332, 'grad_norm': 9.361245155334473, 'learning_rate': 2.778152393796359e-07, 'epoch': 4.861766689143628}
7220	4.868509777478085	{'loss': 2.5796, 'grad_norm': 8.004959106445312, 'learning_rate': 2.6432906271072155e-07, 'epoch': 4.868509777478085}
7230	4.875252865812542	{'loss': 2.3526, 'grad_norm': 9.296500205993652, 'learning_rate': 2.508428860418072e-07, 'epoch': 4.875252865812542}
7240	4.8819959541469995	{'loss': 2.4607, 'grad_norm': 8.842519760131836, 'learning_rate': 2.373567093728928e-07, 'epoch': 4.8819959541469995}
7250	4.888739042481457	{'loss': 2.5389, 'grad_norm': 8.618029594421387, 'learning_rate': 2.2387053270397846e-07, 'epoch': 4.888739042481457}
7260	4.895482130815914	{'loss': 2.4863, 'grad_norm': 8.58469009399414, 'learning_rate': 2.1038435603506407e-07, 'epoch': 4.895482130815914}
7270	4.902225219150371	{'loss': 2.5574, 'grad_norm': 9.725141525268555, 'learning_rate': 1.968981793661497e-07, 'epoch': 4.902225219150371}
7280	4.9089683074848285	{'loss': 2.5516, 'grad_norm': 8.453302383422852, 'learning_rate': 1.8341200269723536e-07, 'epoch': 4.9089683074848285}
7290	4.915711395819285	{'loss': 2.4471, 'grad_norm': 8.76927661895752, 'learning_rate': 1.6992582602832098e-07, 'epoch': 4.915711395819285}
